date,port_name,port_code,state,measure,value,border
2023-10-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,11003,US-Mexico Border
2023-10-01,Point Roberts,3017,Washington,Truck Containers Loaded,125,US-Canada Border
2023-10-01,Kenneth G Ward,3023,Washington,Trucks,5065,US-Canada Border
2023-10-01,Alexandria Bay,0708,New York,Truck Containers Empty,1834,US-Canada Border
2023-10-01,Madawaska,0109,Maine,Truck Containers Empty,122,US-Canada Border
2023-10-01,Alcan,3104,Alaska,Truck Containers Loaded,306,US-Canada Border
2023-10-01,Neche,3404,North Dakota,Trucks,1166,US-Canada Border
2023-10-01,Roosville,3318,Montana,Truck Containers Loaded,1041,US-Canada Border
2023-10-01,Jackman,0104,Maine,Truck Containers Loaded,3356,US-Canada Border
2023-10-01,Otay Mesa,2506,California,Truck Containers Loaded,131731,US-Mexico Border
2023-10-01,Sherwood,3414,North Dakota,Trucks,227,US-Canada Border
2023-10-01,Rio Grande City,2307,Texas,Truck Containers Empty,309,US-Mexico Border
2023-10-01,Portal,3403,North Dakota,Truck Containers Empty,1711,US-Canada Border
2023-10-01,Vanceboro,0105,Maine,Truck Containers Empty,35,US-Canada Border
2023-10-01,Metaline Falls,3025,Washington,Trucks,268,US-Canada Border
2023-10-01,Noonan,3420,North Dakota,Trucks,110,US-Canada Border
2023-10-01,Madawaska,0109,Maine,Trucks,122,US-Canada Border
2023-10-01,Westhope,3419,North Dakota,Trucks,103,US-Canada Border
2023-10-01,Morgan,3319,Montana,Trucks,24,US-Canada Border
2023-10-01,Del Rio,2302,Texas,Truck Containers Empty,1926,US-Mexico Border
2023-10-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,4427,US-Canada Border
2023-10-01,Trout River,0715,New York,Trucks,911,US-Canada Border
2023-10-01,Frontier,3020,Washington,Truck Containers Empty,1234,US-Canada Border
2023-10-01,Roosville,3318,Montana,Trucks,973,US-Canada Border
2023-10-01,Morgan,3319,Montana,Truck Containers Loaded,4,US-Canada Border
2023-10-01,Grand Portage,3613,Minnesota,Trucks,901,US-Canada Border
2023-10-01,Pembina,3401,North Dakota,Truck Containers Loaded,34451,US-Canada Border
2023-10-01,Point Roberts,3017,Washington,Trucks,491,US-Canada Border
2023-10-01,Lancaster,3430,Minnesota,Truck Containers Empty,483,US-Canada Border
2023-10-01,Sarles,3409,North Dakota,Trucks,68,US-Canada Border
2023-10-01,Antler,3413,North Dakota,Truck Containers Empty,19,US-Canada Border
2023-10-01,Sumas,3009,Washington,Truck Containers Loaded,14945,US-Canada Border
2023-10-01,Presidio,2403,Texas,Truck Containers Loaded,721,US-Mexico Border
2023-10-01,Baudette,3424,Minnesota,Truck Containers Empty,223,US-Canada Border
2023-10-01,Neche,3404,North Dakota,Truck Containers Loaded,564,US-Canada Border
2023-09-01,Sarles,3409,North Dakota,Truck Containers Loaded,53,US-Canada Border
2023-09-01,Presidio,2403,Texas,Truck Containers Loaded,650,US-Mexico Border
2023-09-01,Dunseith,3422,North Dakota,Truck Containers Empty,639,US-Canada Border
2023-09-01,Ogdensburg,0701,New York,Truck Containers Loaded,4756,US-Canada Border
2023-09-01,Richford,0203,Vermont,Trucks,234,US-Canada Border
2023-09-01,Derby Line,0209,Vermont,Truck Containers Loaded,11602,US-Canada Border
2023-09-01,Vanceboro,0105,Maine,Truck Containers Empty,48,US-Canada Border
2023-09-01,Highgate Springs,0212,Vermont,Trucks,7946,US-Canada Border
2023-09-01,Brownsville,2301,Texas,Trucks,24891,US-Mexico Border
2023-09-01,Limestone,0118,Maine,Truck Containers Loaded,1,US-Canada Border
2023-09-01,Houlton,0106,Maine,Truck Containers Empty,1548,US-Canada Border
2023-09-01,Portal,3403,North Dakota,Trucks,7322,US-Canada Border
2023-09-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,5,US-Canada Border
2023-09-01,Pembina,3401,North Dakota,Trucks,20962,US-Canada Border
2023-09-01,Scobey,3309,Montana,Trucks,24,US-Canada Border
2023-09-01,Sherwood,3414,North Dakota,Trucks,272,US-Canada Border
2023-09-01,Westhope,3419,North Dakota,Truck Containers Empty,64,US-Canada Border
2023-09-01,Opheim,3317,Montana,Truck Containers Empty,2,US-Canada Border
2023-09-01,Baudette,3424,Minnesota,Truck Containers Empty,251,US-Canada Border
2023-09-01,Fort Fairfield,0107,Maine,Trucks,629,US-Canada Border
2023-09-01,International Falls,3604,Minnesota,Truck Containers Empty,565,US-Canada Border
2023-09-01,Kenneth G Ward,3023,Washington,Truck Containers Loaded,1181,US-Canada Border
2023-09-01,Walhalla,3407,North Dakota,Truck Containers Empty,550,US-Canada Border
2023-09-01,Calexico East,2507,California,Trucks,36980,US-Mexico Border
2023-09-01,Tornillo,2404,Texas,Truck Containers Empty,567,US-Mexico Border
2023-09-01,Alexandria Bay,0708,New York,Truck Containers Loaded,24917,US-Canada Border
2023-09-01,Blaine,3004,Washington,Truck Containers Loaded,34735,US-Canada Border
2023-09-01,Calais,0115,Maine,Truck Containers Empty,1894,US-Canada Border
2023-09-01,Del Bonita,3322,Montana,Trucks,76,US-Canada Border
2023-09-01,Pembina,3401,North Dakota,Truck Containers Empty,4258,US-Canada Border
2023-09-01,Antler,3413,North Dakota,Trucks,101,US-Canada Border
2023-09-01,Eastport,3302,Idaho,Trucks,4114,US-Canada Border
2023-09-01,Dalton Cache,3106,Alaska,Truck Containers Loaded,19,US-Canada Border
2023-09-01,Antler,3413,North Dakota,Truck Containers Empty,59,US-Canada Border
2023-09-01,Sumas,3009,Washington,Trucks,11907,US-Canada Border
2023-09-01,Neche,3404,North Dakota,Truck Containers Loaded,466,US-Canada Border
2023-09-01,Lancaster,3430,Minnesota,Trucks,368,US-Canada Border
2023-09-01,Point Roberts,3017,Washington,Truck Containers Loaded,124,US-Canada Border
2023-09-01,Kenneth G Ward,3023,Washington,Trucks,4059,US-Canada Border
2023-09-01,Lancaster,3430,Minnesota,Truck Containers Loaded,21,US-Canada Border
2023-09-01,Bridgewater,0127,Maine,Trucks,352,US-Canada Border
2023-09-01,Roosville,3318,Montana,Truck Containers Loaded,917,US-Canada Border
2023-09-01,Eastport,0103,Maine,Trucks,181,US-Canada Border
2023-09-01,Houlton,0106,Maine,Trucks,6837,US-Canada Border
2023-09-01,Lukeville,2602,Arizona,Truck Containers Loaded,151,US-Mexico Border
2023-09-01,Piegan,3316,Montana,Trucks,153,US-Canada Border
2023-09-01,Frontier,3020,Washington,Trucks,1846,US-Canada Border
2023-09-01,Skagway,3103,Alaska,Trucks,243,US-Canada Border
2023-09-01,Buffalo Niagara Falls,0901,New York,Trucks,75966,US-Canada Border
2023-09-01,Jackman,0104,Maine,Trucks,4472,US-Canada Border
2023-09-01,Laredo,2304,Texas,Trucks,244489,US-Mexico Border
2023-09-01,Roseau,3426,Minnesota,Trucks,223,US-Canada Border
2023-09-01,Opheim,3317,Montana,Trucks,2,US-Canada Border
2023-09-01,Derby Line,0209,Vermont,Trucks,6849,US-Canada Border
2023-09-01,Nogales,2604,Arizona,Truck Containers Loaded,24835,US-Mexico Border
2023-09-01,Jackman,0104,Maine,Truck Containers Empty,2868,US-Canada Border
2023-09-01,Tecate,2505,California,Truck Containers Loaded,6220,US-Mexico Border
2023-09-01,Houlton,0106,Maine,Truck Containers Loaded,10257,US-Canada Border
2023-09-01,Raymond,3301,Montana,Trucks,1352,US-Canada Border
2023-09-01,Carbury,3421,North Dakota,Truck Containers Empty,8,US-Canada Border
2023-09-01,Metaline Falls,3025,Washington,Truck Containers Loaded,55,US-Canada Border
2023-09-01,Pinecreek,3425,Minnesota,Truck Containers Empty,1,US-Canada Border
2023-09-01,Wildhorse,3323,Montana,Truck Containers Loaded,70,US-Canada Border
2023-09-01,Skagway,3103,Alaska,Truck Containers Loaded,26,US-Canada Border
2023-09-01,Van Buren,0108,Maine,Truck Containers Loaded,1343,US-Canada Border
2023-09-01,Tecate,2505,California,Trucks,5855,US-Mexico Border
2023-09-01,Grand Portage,3613,Minnesota,Truck Containers Empty,370,US-Canada Border
2023-09-01,Sweetgrass,3310,Montana,Truck Containers Empty,2606,US-Canada Border
2023-09-01,Buffalo Niagara Falls,0901,New York,Truck Containers Empty,16446,US-Canada Border
2023-09-01,St John,3405,North Dakota,Trucks,39,US-Canada Border
2023-09-01,Ogdensburg,0701,New York,Truck Containers Empty,561,US-Canada Border
2023-09-01,Raymond,3301,Montana,Truck Containers Empty,422,US-Canada Border
2023-09-01,Brownsville,2301,Texas,Truck Containers Loaded,12259,US-Mexico Border
2023-09-01,Neche,3404,North Dakota,Trucks,1063,US-Canada Border
2023-09-01,Porthill,3308,Idaho,Truck Containers Loaded,38,US-Canada Border
2023-09-01,Columbus,2406,New Mexico,Truck Containers Empty,253,US-Mexico Border
2023-09-01,Noonan,3420,North Dakota,Truck Containers Empty,113,US-Canada Border
2023-09-01,Grand Portage,3613,Minnesota,Trucks,697,US-Canada Border
2023-09-01,Maida,3416,North Dakota,Truck Containers Empty,49,US-Canada Border
2023-09-01,Bridgewater,0127,Maine,Truck Containers Empty,321,US-Canada Border
2023-09-01,Trout River,0715,New York,Truck Containers Empty,644,US-Canada Border
2023-09-01,Vanceboro,0105,Maine,Trucks,53,US-Canada Border
2023-09-01,Roma,2310,Texas,Truck Containers Empty,651,US-Mexico Border
2023-09-01,Derby Line,0209,Vermont,Truck Containers Empty,787,US-Canada Border
2023-09-01,Oroville,3019,Washington,Truck Containers Empty,893,US-Canada Border
2023-09-01,Laurier,3016,Washington,Truck Containers Loaded,218,US-Canada Border
2023-09-01,Port Angeles,3007,Washington,Truck Containers Loaded,40,US-Canada Border
2023-09-01,Laredo,2304,Texas,Truck Containers Empty,60094,US-Mexico Border
2023-09-01,Alcan,3104,Alaska,Truck Containers Loaded,337,US-Canada Border
2023-09-01,Northgate,3406,North Dakota,Truck Containers Empty,288,US-Canada Border
2023-09-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,109442,US-Canada Border
2023-09-01,Beecher Falls,0206,Vermont,Trucks,636,US-Canada Border
2023-09-01,Ferry,3013,Washington,Trucks,3,US-Canada Border
2023-09-01,Dunseith,3422,North Dakota,Truck Containers Loaded,3400,US-Canada Border
2023-09-01,Beecher Falls,0206,Vermont,Truck Containers Loaded,304,US-Canada Border
2023-09-01,Blaine,3004,Washington,Trucks,29870,US-Canada Border
2023-09-01,Trout River,0715,New York,Trucks,1086,US-Canada Border
2023-09-01,Piegan,3316,Montana,Truck Containers Loaded,222,US-Canada Border
2023-09-01,Detroit,3801,Michigan,Truck Containers Empty,31905,US-Canada Border
2023-09-01,Otay Mesa,2506,California,Truck Containers Loaded,126078,US-Mexico Border
2023-09-01,Warroad,3423,Minnesota,Truck Containers Loaded,286,US-Canada Border
2023-09-01,Hansboro,3415,North Dakota,Trucks,26,US-Canada Border
2023-09-01,Limestone,0118,Maine,Truck Containers Empty,118,US-Canada Border
2023-09-01,Port Huron,3802,Michigan,Truck Containers Loaded,99533,US-Canada Border
2023-09-01,Sault Sainte Marie,3803,Michigan,Trucks,2503,US-Canada Border
2023-09-01,Sault Sainte Marie,3803,Michigan,Truck Containers Empty,404,US-Canada Border
2023-09-01,Otay Mesa,2506,California,Truck Containers Empty,20856,US-Mexico Border
2023-09-01,Del Rio,2302,Texas,Truck Containers Empty,2089,US-Mexico Border
2023-09-01,Progreso,2309,Texas,Trucks,4057,US-Mexico Border
2023-09-01,Oroville,3019,Washington,Trucks,1969,US-Canada Border
2023-09-01,Kenneth G Ward,3023,Washington,Truck Containers Empty,3332,US-Canada Border
2023-09-01,Pembina,3401,North Dakota,Truck Containers Loaded,31721,US-Canada Border
2023-09-01,Warroad,3423,Minnesota,Trucks,353,US-Canada Border
2023-09-01,Van Buren,0108,Maine,Trucks,1622,US-Canada Border
2023-09-01,Ysleta,2401,Texas,Truck Containers Empty,12872,US-Mexico Border
2023-09-01,Del Bonita,3322,Montana,Truck Containers Loaded,37,US-Canada Border
2023-09-01,Del Rio,2302,Texas,Trucks,7180,US-Mexico Border
2023-09-01,Noonan,3420,North Dakota,Trucks,113,US-Canada Border
2023-09-01,Northgate,3406,North Dakota,Trucks,354,US-Canada Border
2023-09-01,Fort Kent,0110,Maine,Truck Containers Empty,784,US-Canada Border
2023-09-01,Fortuna,3417,North Dakota,Truck Containers Empty,49,US-Canada Border
2023-09-01,Danville,3012,Washington,Trucks,19,US-Canada Border
2023-09-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,21058,US-Mexico Border
2023-09-01,Carbury,3421,North Dakota,Truck Containers Loaded,23,US-Canada Border
2023-09-01,Grand Portage,3613,Minnesota,Truck Containers Loaded,590,US-Canada Border
2023-09-01,Danville,3012,Washington,Truck Containers Empty,13,US-Canada Border
2023-09-01,Port Angeles,3007,Washington,Trucks,25,US-Canada Border
2023-09-01,El Paso,2402,Texas,Trucks,5203,US-Mexico Border
2023-09-01,Alcan,3104,Alaska,Trucks,612,US-Canada Border
2023-09-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,2820,US-Canada Border
2023-09-01,Laurier,3016,Washington,Trucks,442,US-Canada Border
2023-09-01,Calais,0115,Maine,Truck Containers Loaded,6103,US-Canada Border
2023-09-01,Fortuna,3417,North Dakota,Trucks,66,US-Canada Border
2023-09-01,Progreso,2309,Texas,Truck Containers Empty,2406,US-Mexico Border
2023-09-01,Hidalgo,2305,Texas,Truck Containers Empty,17649,US-Mexico Border
2023-09-01,Alexandria Bay,0708,New York,Trucks,15105,US-Canada Border
2023-09-01,Jackman,0104,Maine,Truck Containers Loaded,3081,US-Canada Border
2023-09-01,Port Angeles,3007,Washington,Truck Containers Empty,4,US-Canada Border
2023-09-01,Antler,3413,North Dakota,Truck Containers Loaded,82,US-Canada Border
2023-09-01,Sherwood,3414,North Dakota,Truck Containers Empty,207,US-Canada Border
2023-09-01,Morgan,3319,Montana,Truck Containers Loaded,2,US-Canada Border
2023-09-01,Sarles,3409,North Dakota,Trucks,71,US-Canada Border
2023-09-01,Dalton Cache,3106,Alaska,Trucks,90,US-Canada Border
2023-09-01,Point Roberts,3017,Washington,Trucks,537,US-Canada Border
2023-09-01,Fort Kent,0110,Maine,Trucks,971,US-Canada Border
2023-09-01,Hannah,3408,North Dakota,Trucks,2,US-Canada Border
2023-09-01,Hannah,3408,North Dakota,Truck Containers Empty,2,US-Canada Border
2023-09-01,Sherwood,3414,North Dakota,Truck Containers Loaded,128,US-Canada Border
2023-09-01,Del Bonita,3322,Montana,Truck Containers Empty,41,US-Canada Border
2023-09-01,Roma,2310,Texas,Truck Containers Loaded,6456,US-Mexico Border
2023-09-01,Fort Kent,0110,Maine,Truck Containers Loaded,375,US-Canada Border
2023-09-01,Westhope,3419,North Dakota,Truck Containers Loaded,30,US-Canada Border
2023-09-01,Raymond,3301,Montana,Truck Containers Loaded,1815,US-Canada Border
2023-09-01,Columbus,2406,New Mexico,Trucks,1804,US-Mexico Border
2023-09-01,Sweetgrass,3310,Montana,Truck Containers Loaded,18620,US-Canada Border
2023-09-01,Massena,0704,New York,Trucks,2007,US-Canada Border
2023-09-01,Ysleta,2401,Texas,Truck Containers Loaded,44450,US-Mexico Border
2023-09-01,Piegan,3316,Montana,Truck Containers Empty,37,US-Canada Border
2023-09-01,Presidio,2403,Texas,Truck Containers Empty,299,US-Mexico Border
2023-09-01,Sarles,3409,North Dakota,Truck Containers Empty,36,US-Canada Border
2023-09-01,Frontier,3020,Washington,Truck Containers Loaded,1643,US-Canada Border
2023-09-01,Eastport,0103,Maine,Truck Containers Loaded,88,US-Canada Border
2023-09-01,Roosville,3318,Montana,Trucks,881,US-Canada Border
2023-09-01,Port Huron,3802,Michigan,Trucks,63062,US-Canada Border
2023-09-01,Northgate,3406,North Dakota,Truck Containers Loaded,125,US-Canada Border
2023-09-01,Pinecreek,3425,Minnesota,Trucks,6,US-Canada Border
2023-09-01,Wildhorse,3323,Montana,Truck Containers Empty,9,US-Canada Border
2023-09-01,Walhalla,3407,North Dakota,Truck Containers Loaded,346,US-Canada Border
2023-09-01,Morgan,3319,Montana,Trucks,25,US-Canada Border
2023-09-01,Tecate,2505,California,Truck Containers Empty,2364,US-Mexico Border
2023-09-01,Presidio,2403,Texas,Trucks,951,US-Mexico Border
2023-09-01,Dalton Cache,3106,Alaska,Truck Containers Empty,80,US-Canada Border
2023-09-01,Fortuna,3417,North Dakota,Truck Containers Loaded,33,US-Canada Border
2023-09-01,Sumas,3009,Washington,Truck Containers Loaded,15295,US-Canada Border
2023-09-01,Lancaster,3430,Minnesota,Truck Containers Empty,357,US-Canada Border
2023-09-01,Calexico East,2507,California,Truck Containers Empty,18418,US-Mexico Border
2023-09-01,Richford,0203,Vermont,Truck Containers Empty,111,US-Canada Border
2023-09-01,Wildhorse,3323,Montana,Trucks,42,US-Canada Border
2023-09-01,Eagle Pass,2303,Texas,Trucks,15255,US-Mexico Border
2023-09-01,Dunseith,3422,North Dakota,Trucks,2435,US-Canada Border
2023-09-01,Morgan,3319,Montana,Truck Containers Empty,24,US-Canada Border
2023-09-01,Porthill,3308,Idaho,Trucks,122,US-Canada Border
2023-09-01,Eastport,3302,Idaho,Truck Containers Loaded,5324,US-Canada Border
2023-09-01,Ogdensburg,0701,New York,Trucks,2998,US-Canada Border
2023-09-01,Boundary,3015,Washington,Trucks,29,US-Canada Border
2023-09-01,Columbus,2406,New Mexico,Truck Containers Loaded,3126,US-Mexico Border
2023-09-01,Westhope,3419,North Dakota,Trucks,79,US-Canada Border
2023-09-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,8275,US-Mexico Border
2023-09-01,Santa Teresa,2408,New Mexico,Trucks,20032,US-Mexico Border
2023-09-01,Frontier,3020,Washington,Truck Containers Empty,952,US-Canada Border
2023-09-01,Bridgewater,0127,Maine,Truck Containers Loaded,51,US-Canada Border
2023-09-01,Tornillo,2404,Texas,Truck Containers Loaded,3771,US-Mexico Border
2023-09-01,Hansboro,3415,North Dakota,Truck Containers Empty,26,US-Canada Border
2023-09-01,El Paso,2402,Texas,Truck Containers Loaded,3484,US-Mexico Border
2023-09-01,St John,3405,North Dakota,Truck Containers Empty,40,US-Canada Border
2023-09-01,Hidalgo,2305,Texas,Trucks,55673,US-Mexico Border
2023-09-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,35757,US-Canada Border
2023-09-01,Eastport,3302,Idaho,Truck Containers Empty,1217,US-Canada Border
2023-09-01,Norton,0211,Vermont,Truck Containers Loaded,706,US-Canada Border
2023-09-01,Alexandria Bay,0708,New York,Truck Containers Empty,1913,US-Canada Border
2023-09-01,Laurier,3016,Washington,Truck Containers Empty,328,US-Canada Border
2023-09-01,Roseau,3426,Minnesota,Truck Containers Loaded,206,US-Canada Border
2023-09-01,Rio Grande City,2307,Texas,Trucks,3519,US-Mexico Border
2023-09-01,Scobey,3309,Montana,Truck Containers Loaded,1,US-Canada Border
2023-09-01,Detroit,3801,Michigan,Trucks,135270,US-Canada Border
2023-09-01,Madawaska,0109,Maine,Truck Containers Empty,91,US-Canada Border
2023-09-01,Turner,3306,Montana,Truck Containers Loaded,23,US-Canada Border
2023-09-01,Van Buren,0108,Maine,Truck Containers Empty,942,US-Canada Border
2023-09-01,Norton,0211,Vermont,Truck Containers Empty,138,US-Canada Border
2023-09-01,Massena,0704,New York,Truck Containers Loaded,2689,US-Canada Border
2023-09-01,Skagway,3103,Alaska,Truck Containers Empty,229,US-Canada Border
2023-09-01,Roseau,3426,Minnesota,Truck Containers Empty,117,US-Canada Border
2023-09-01,Nogales,2604,Arizona,Trucks,20963,US-Mexico Border
2023-09-01,Del Rio,2302,Texas,Truck Containers Loaded,5118,US-Mexico Border
2023-09-01,Boundary,3015,Washington,Truck Containers Empty,8,US-Canada Border
2023-09-01,Ferry,3013,Washington,Truck Containers Empty,3,US-Canada Border
2023-09-01,Scobey,3309,Montana,Truck Containers Empty,23,US-Canada Border
2023-09-01,Limestone,0118,Maine,Trucks,119,US-Canada Border
2023-09-01,Tornillo,2404,Texas,Trucks,2785,US-Mexico Border
2023-09-01,Roosville,3318,Montana,Truck Containers Empty,411,US-Canada Border
2023-09-01,Eastport,0103,Maine,Truck Containers Empty,115,US-Canada Border
2023-09-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,3901,US-Canada Border
2023-09-01,Eagle Pass,2303,Texas,Truck Containers Loaded,12754,US-Mexico Border
2023-09-01,Blaine,3004,Washington,Truck Containers Empty,10481,US-Canada Border
2023-09-01,Roma,2310,Texas,Trucks,3662,US-Mexico Border
2023-09-01,Point Roberts,3017,Washington,Truck Containers Empty,426,US-Canada Border
2023-09-01,Alcan,3104,Alaska,Truck Containers Empty,432,US-Canada Border
2023-09-01,Beecher Falls,0206,Vermont,Truck Containers Empty,479,US-Canada Border
2023-09-01,Douglas,2601,Arizona,Trucks,2346,US-Mexico Border
2023-09-01,Lukeville,2602,Arizona,Trucks,93,US-Mexico Border
2023-09-01,Port Huron,3802,Michigan,Truck Containers Empty,9004,US-Canada Border
2023-09-01,Otay Mesa,2506,California,Trucks,87958,US-Mexico Border
2023-09-01,Progreso,2309,Texas,Truck Containers Loaded,3173,US-Mexico Border
2023-09-01,Turner,3306,Montana,Trucks,39,US-Canada Border
2023-09-01,Baudette,3424,Minnesota,Trucks,251,US-Canada Border
2023-09-01,Warroad,3423,Minnesota,Truck Containers Empty,203,US-Canada Border
2023-09-01,Neche,3404,North Dakota,Truck Containers Empty,792,US-Canada Border
2023-09-01,Norton,0211,Vermont,Trucks,520,US-Canada Border
2023-09-01,Detroit,3801,Michigan,Truck Containers Loaded,191178,US-Canada Border
2023-09-01,Hidalgo,2305,Texas,Truck Containers Loaded,41753,US-Mexico Border
2023-09-01,Calais,0115,Maine,Trucks,5068,US-Canada Border
2023-09-01,Carbury,3421,North Dakota,Trucks,21,US-Canada Border
2023-09-01,El Paso,2402,Texas,Truck Containers Empty,3180,US-Mexico Border
2023-09-01,Danville,3012,Washington,Truck Containers Loaded,10,US-Canada Border
2023-09-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,12202,US-Canada Border
2023-09-01,Douglas,2601,Arizona,Truck Containers Loaded,2790,US-Mexico Border
2023-09-01,Rio Grande City,2307,Texas,Truck Containers Empty,334,US-Mexico Border
2023-09-01,Portal,3403,North Dakota,Truck Containers Empty,1684,US-Canada Border
2023-09-01,Massena,0704,New York,Truck Containers Empty,611,US-Canada Border
2023-09-01,Metaline Falls,3025,Washington,Truck Containers Empty,227,US-Canada Border
2023-09-01,Champlain Rouses Point,0712,New York,Trucks,22232,US-Canada Border
2023-09-01,Oroville,3019,Washington,Truck Containers Loaded,2027,US-Canada Border
2023-09-01,Walhalla,3407,North Dakota,Trucks,747,US-Canada Border
2023-09-01,Nogales,2604,Arizona,Truck Containers Empty,7244,US-Mexico Border
2023-09-01,Rio Grande City,2307,Texas,Truck Containers Loaded,4383,US-Mexico Border
2023-09-01,International Falls,3604,Minnesota,Trucks,1290,US-Canada Border
2023-09-01,San Luis,2608,Arizona,Truck Containers Empty,1291,US-Mexico Border
2023-09-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,76,US-Canada Border
2023-09-01,Porthill,3308,Idaho,Truck Containers Empty,102,US-Canada Border
2023-09-01,Vanceboro,0105,Maine,Truck Containers Loaded,7,US-Canada Border
2023-09-01,Naco,2603,Arizona,Truck Containers Loaded,179,US-Mexico Border
2023-09-01,Calexico East,2507,California,Truck Containers Loaded,39857,US-Mexico Border
2023-09-01,Trout River,0715,New York,Truck Containers Loaded,836,US-Canada Border
2023-09-01,Eagle Pass,2303,Texas,Truck Containers Empty,6625,US-Mexico Border
2023-09-01,Laredo,2304,Texas,Truck Containers Loaded,200500,US-Mexico Border
2023-09-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1396,US-Canada Border
2023-09-01,San Luis,2608,Arizona,Truck Containers Loaded,3574,US-Mexico Border
2023-09-01,Portal,3403,North Dakota,Truck Containers Loaded,10736,US-Canada Border
2023-09-01,Richford,0203,Vermont,Truck Containers Loaded,229,US-Canada Border
2023-09-01,Metaline Falls,3025,Washington,Trucks,259,US-Canada Border
2023-09-01,Fort Fairfield,0107,Maine,Truck Containers Empty,586,US-Canada Border
2023-09-01,Ysleta,2401,Texas,Trucks,37144,US-Mexico Border
2023-09-01,Maida,3416,North Dakota,Trucks,49,US-Canada Border
2023-09-01,Naco,2603,Arizona,Trucks,270,US-Mexico Border
2023-09-01,Douglas,2601,Arizona,Truck Containers Empty,852,US-Mexico Border
2023-09-01,Sweetgrass,3310,Montana,Trucks,12654,US-Canada Border
2023-09-01,Boundary,3015,Washington,Truck Containers Loaded,28,US-Canada Border
2023-09-01,San Luis,2608,Arizona,Trucks,3265,US-Mexico Border
2023-09-01,Naco,2603,Arizona,Truck Containers Empty,141,US-Mexico Border
2023-09-01,Turner,3306,Montana,Truck Containers Empty,18,US-Canada Border
2023-09-01,Sumas,3009,Washington,Truck Containers Empty,3500,US-Canada Border
2023-09-01,International Falls,3604,Minnesota,Truck Containers Loaded,1446,US-Canada Border
2023-09-01,Brownsville,2301,Texas,Truck Containers Empty,18696,US-Mexico Border
2023-09-01,Madawaska,0109,Maine,Trucks,91,US-Canada Border
2023-08-01,Richford,0203,Vermont,Truck Containers Loaded,229,US-Canada Border
2023-08-01,Boundary,3015,Washington,Truck Containers Empty,6,US-Canada Border
2023-08-01,Houlton,0106,Maine,Truck Containers Loaded,10656,US-Canada Border
2023-08-01,Alexandria Bay,0708,New York,Truck Containers Loaded,26218,US-Canada Border
2023-08-01,Derby Line,0209,Vermont,Trucks,6735,US-Canada Border
2023-08-01,Eagle Pass,2303,Texas,Trucks,19558,US-Mexico Border
2023-08-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,13048,US-Canada Border
2023-08-01,Ysleta,2401,Texas,Trucks,62030,US-Mexico Border
2023-08-01,Trout River,0715,New York,Truck Containers Empty,642,US-Canada Border
2023-08-01,Ogdensburg,0701,New York,Truck Containers Loaded,4776,US-Canada Border
2023-08-01,Fort Kent,0110,Maine,Truck Containers Loaded,266,US-Canada Border
2023-08-01,Rio Grande City,2307,Texas,Trucks,3563,US-Mexico Border
2023-08-01,Presidio,2403,Texas,Truck Containers Loaded,791,US-Mexico Border
2023-08-01,Hansboro,3415,North Dakota,Truck Containers Empty,24,US-Canada Border
2023-08-01,Eastport,3302,Idaho,Truck Containers Loaded,5525,US-Canada Border
2023-08-01,Hannah,3408,North Dakota,Truck Containers Empty,1,US-Canada Border
2023-08-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1555,US-Canada Border
2023-08-01,Columbus,2406,New Mexico,Trucks,1665,US-Mexico Border
2023-08-01,Otay Mesa,2506,California,Trucks,94592,US-Mexico Border
2023-08-01,Fortuna,3417,North Dakota,Truck Containers Loaded,53,US-Canada Border
2023-08-01,Pembina,3401,North Dakota,Truck Containers Empty,4070,US-Canada Border
2023-08-01,Eastport,0103,Maine,Truck Containers Loaded,144,US-Canada Border
2023-08-01,Sumas,3009,Washington,Truck Containers Loaded,16756,US-Canada Border
2023-08-01,Norton,0211,Vermont,Truck Containers Loaded,630,US-Canada Border
2023-08-01,Massena,0704,New York,Truck Containers Loaded,2650,US-Canada Border
2023-08-01,Tornillo,2404,Texas,Truck Containers Empty,3,US-Mexico Border
2023-08-01,Nogales,2604,Arizona,Trucks,21352,US-Mexico Border
2023-08-01,Richford,0203,Vermont,Trucks,189,US-Canada Border
2023-08-01,Noonan,3420,North Dakota,Trucks,74,US-Canada Border
2023-08-01,Laurier,3016,Washington,Trucks,401,US-Canada Border
2023-08-01,Naco,2603,Arizona,Trucks,281,US-Mexico Border
2023-08-01,Sweetgrass,3310,Montana,Truck Containers Loaded,19213,US-Canada Border
