date,port_name,port_code,state,measure,value,border
2024-07-01,Ogdensburg,0701,New York,Truck Containers Loaded,4974,US-Canada Border
2024-07-01,Del Bonita,3322,Montana,Truck Containers Empty,97,US-Canada Border
2024-07-01,Progreso,2309,Texas,Truck Containers Empty,3590,US-Mexico Border
2024-07-01,Douglas,2601,Arizona,Truck Containers Empty,1021,US-Mexico Border
2024-07-01,Roseau,3426,Minnesota,Trucks,216,US-Canada Border
2024-07-01,Ysleta,2401,Texas,Truck Containers Loaded,65392,US-Mexico Border
2024-07-01,Neche,3404,North Dakota,Truck Containers Loaded,434,US-Canada Border
2024-07-01,Danville,3012,Washington,Truck Containers Loaded,19,US-Canada Border
2024-07-01,Eastport,0103,Maine,Trucks,200,US-Canada Border
2024-07-01,Boundary,3015,Washington,Truck Containers Empty,6,US-Canada Border
2024-07-01,Oroville,3019,Washington,Trucks,1932,US-Canada Border
2024-07-01,Del Rio,2302,Texas,Truck Containers Loaded,8230,US-Mexico Border
2024-07-01,Lukeville,2602,Arizona,Trucks,70,US-Mexico Border
2024-06-01,Turner,3306,Montana,Truck Containers Empty,22,US-Canada Border
2024-06-01,Dalton Cache,3106,Alaska,Trucks,96,US-Canada Border
2024-06-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,11208,US-Canada Border
2024-06-01,Santa Teresa,2408,New Mexico,Trucks,13946,US-Mexico Border
2024-06-01,Westhope,3419,North Dakota,Truck Containers Loaded,36,US-Canada Border
2024-06-01,Naco,2603,Arizona,Truck Containers Empty,136,US-Mexico Border
2024-06-01,Baudette,3424,Minnesota,Trucks,394,US-Canada Border
2024-06-01,Blaine,3004,Washington,Truck Containers Empty,10843,US-Canada Border
2024-06-01,Morgan,3319,Montana,Truck Containers Empty,20,US-Canada Border
2024-06-01,Detroit,3801,Michigan,Truck Containers Empty,28305,US-Canada Border
2024-06-01,Ambrose,3410,North Dakota,Trucks,2,US-Canada Border
2024-06-01,Grand Portage,3613,Minnesota,Trucks,1046,US-Canada Border
2024-06-01,Roseau,3426,Minnesota,Truck Containers Loaded,178,US-Canada Border
2024-06-01,Vanceboro,0105,Maine,Truck Containers Loaded,12,US-Canada Border
2024-06-01,Eagle Pass,2303,Texas,Truck Containers Loaded,24449,US-Mexico Border
2024-06-01,El Paso,2402,Texas,Trucks,10929,US-Mexico Border
2024-06-01,Ferry,3013,Washington,Truck Containers Empty,3,US-Canada Border
2024-06-01,Alcan,3104,Alaska,Truck Containers Empty,629,US-Canada Border
2024-06-01,Lancaster,3430,Minnesota,Truck Containers Empty,338,US-Canada Border
2024-06-01,Brownsville,2301,Texas,Trucks,24879,US-Mexico Border
2024-06-01,Ysleta,2401,Texas,Truck Containers Loaded,62889,US-Mexico Border
2024-06-01,Metaline Falls,3025,Washington,Truck Containers Empty,449,US-Canada Border
2024-06-01,Neche,3404,North Dakota,Truck Containers Empty,312,US-Canada Border
2024-06-01,Walhalla,3407,North Dakota,Truck Containers Loaded,239,US-Canada Border
2024-06-01,Opheim,3317,Montana,Trucks,10,US-Canada Border
2024-06-01,Jackman,0104,Maine,Trucks,4626,US-Canada Border
2024-06-01,Sault Sainte Marie,3803,Michigan,Trucks,2746,US-Canada Border
2024-06-01,Ogdensburg,0701,New York,Truck Containers Loaded,4646,US-Canada Border
2024-06-01,Dunseith,3422,North Dakota,Trucks,2204,US-Canada Border
2024-06-01,Bridgewater,0127,Maine,Trucks,268,US-Canada Border
2024-06-01,Boundary,3015,Washington,Trucks,34,US-Canada Border
2024-06-01,Hannah,3408,North Dakota,Trucks,1,US-Canada Border
2024-06-01,Limestone,0118,Maine,Truck Containers Loaded,31,US-Canada Border
2024-06-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,105093,US-Canada Border
2024-06-01,Fort Kent,0110,Maine,Truck Containers Loaded,59,US-Canada Border
2024-06-01,Eastport,0103,Maine,Truck Containers Loaded,99,US-Canada Border
2024-06-01,Kenneth G Ward,3023,Washington,Truck Containers Loaded,758,US-Canada Border
2024-06-01,Carbury,3421,North Dakota,Truck Containers Empty,18,US-Canada Border
2024-06-01,Laredo,2304,Texas,Trucks,250670,US-Mexico Border
2024-06-01,Progreso,2309,Texas,Truck Containers Loaded,3374,US-Mexico Border
2024-06-01,Pembina,3401,North Dakota,Trucks,20488,US-Canada Border
2024-06-01,Laurier,3016,Washington,Truck Containers Loaded,259,US-Canada Border
2024-06-01,Calais,0115,Maine,Truck Containers Empty,1758,US-Canada Border
2024-06-01,Ogdensburg,0701,New York,Truck Containers Empty,640,US-Canada Border
2024-06-01,Trout River,0715,New York,Trucks,1008,US-Canada Border
2024-06-01,Ambrose,3410,North Dakota,Truck Containers Empty,2,US-Canada Border
2024-06-01,Hansboro,3415,North Dakota,Trucks,37,US-Canada Border
2024-06-01,Dalton Cache,3106,Alaska,Truck Containers Loaded,31,US-Canada Border
2024-06-01,Walhalla,3407,North Dakota,Truck Containers Empty,485,US-Canada Border
2024-06-01,Frontier,3020,Washington,Truck Containers Empty,1531,US-Canada Border
2024-06-01,Bridgewater,0127,Maine,Truck Containers Loaded,88,US-Canada Border
2024-06-01,Dunseith,3422,North Dakota,Truck Containers Loaded,3160,US-Canada Border
2024-06-01,Jackman,0104,Maine,Truck Containers Loaded,3119,US-Canada Border
2024-06-01,Limestone,0118,Maine,Trucks,164,US-Canada Border
2024-06-01,Turner,3306,Montana,Truck Containers Loaded,15,US-Canada Border
2024-06-01,Pinecreek,3425,Minnesota,Truck Containers Empty,3,US-Canada Border
2024-06-01,Opheim,3317,Montana,Truck Containers Empty,10,US-Canada Border
2024-06-01,Kenneth G Ward,3023,Washington,Trucks,3736,US-Canada Border
2024-06-01,Oroville,3019,Washington,Truck Containers Empty,740,US-Canada Border
2024-06-01,Richford,0203,Vermont,Truck Containers Empty,121,US-Canada Border
2024-06-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,3957,US-Canada Border
2024-06-01,Kenneth G Ward,3023,Washington,Truck Containers Empty,3268,US-Canada Border
2024-06-01,Danville,3012,Washington,Truck Containers Empty,30,US-Canada Border
2024-06-01,Alexandria Bay,0708,New York,Truck Containers Empty,2097,US-Canada Border
2024-06-01,Van Buren,0108,Maine,Trucks,1624,US-Canada Border
2024-06-01,Maida,3416,North Dakota,Trucks,24,US-Canada Border
2024-06-01,San Luis,2608,Arizona,Trucks,3479,US-Mexico Border
2024-06-01,Columbus,2406,New Mexico,Trucks,1053,US-Mexico Border
2024-06-01,Piegan,3316,Montana,Truck Containers Empty,31,US-Canada Border
2024-06-01,Laurier,3016,Washington,Truck Containers Empty,311,US-Canada Border
2024-06-01,Sweetgrass,3310,Montana,Truck Containers Loaded,18093,US-Canada Border
2024-06-01,Portal,3403,North Dakota,Trucks,8541,US-Canada Border
2024-06-01,Wildhorse,3323,Montana,Truck Containers Loaded,30,US-Canada Border
2024-06-01,Eastport,3302,Idaho,Truck Containers Empty,1409,US-Canada Border
2024-06-01,Limestone,0118,Maine,Truck Containers Empty,142,US-Canada Border
2024-06-01,Tornillo,2404,Texas,Truck Containers Empty,518,US-Mexico Border
2024-06-01,International Falls,3604,Minnesota,Truck Containers Loaded,2213,US-Canada Border
2024-06-01,Warroad,3423,Minnesota,Trucks,489,US-Canada Border
2024-06-01,Beecher Falls,0206,Vermont,Truck Containers Loaded,309,US-Canada Border
2024-06-01,Antler,3413,North Dakota,Trucks,77,US-Canada Border
2024-06-01,Fortuna,3417,North Dakota,Truck Containers Empty,115,US-Canada Border
2024-06-01,Sherwood,3414,North Dakota,Truck Containers Empty,188,US-Canada Border
2024-06-01,Metaline Falls,3025,Washington,Truck Containers Loaded,178,US-Canada Border
2024-06-01,Hidalgo,2305,Texas,Trucks,55944,US-Mexico Border
2024-06-01,Point Roberts,3017,Washington,Truck Containers Empty,491,US-Canada Border
2024-06-01,St John,3405,North Dakota,Trucks,95,US-Canada Border
2024-06-01,Otay Mesa,2506,California,Truck Containers Empty,24726,US-Mexico Border
2024-06-01,Grand Portage,3613,Minnesota,Truck Containers Loaded,1118,US-Canada Border
2024-06-01,Porthill,3308,Idaho,Trucks,122,US-Canada Border
2024-06-01,San Luis,2608,Arizona,Truck Containers Loaded,5775,US-Mexico Border
2024-06-01,Piegan,3316,Montana,Truck Containers Loaded,206,US-Canada Border
2024-06-01,Roseau,3426,Minnesota,Trucks,190,US-Canada Border
2024-06-01,Morgan,3319,Montana,Trucks,20,US-Canada Border
2024-06-01,Derby Line,0209,Vermont,Truck Containers Empty,835,US-Canada Border
2024-06-01,Eastport,3302,Idaho,Truck Containers Loaded,5716,US-Canada Border
2024-06-01,Vanceboro,0105,Maine,Trucks,60,US-Canada Border
2024-06-01,Lukeville,2602,Arizona,Trucks,69,US-Mexico Border
2024-06-01,Norton,0211,Vermont,Truck Containers Empty,180,US-Canada Border
2024-06-01,Raymond,3301,Montana,Trucks,1224,US-Canada Border
2024-06-01,International Falls,3604,Minnesota,Truck Containers Empty,515,US-Canada Border
2024-06-01,Beecher Falls,0206,Vermont,Truck Containers Empty,472,US-Canada Border
2024-06-01,Scobey,3309,Montana,Trucks,11,US-Canada Border
2024-06-01,Noonan,3420,North Dakota,Truck Containers Empty,89,US-Canada Border
2024-06-01,Grand Portage,3613,Minnesota,Truck Containers Empty,443,US-Canada Border
2024-06-01,Roosville,3318,Montana,Trucks,922,US-Canada Border
2024-06-01,Wildhorse,3323,Montana,Truck Containers Empty,5,US-Canada Border
2024-06-01,Porthill,3308,Idaho,Truck Containers Loaded,65,US-Canada Border
2024-06-01,Van Buren,0108,Maine,Truck Containers Loaded,1714,US-Canada Border
2024-06-01,Buffalo Niagara Falls,0901,New York,Trucks,74211,US-Canada Border
2024-06-01,Tornillo,2404,Texas,Truck Containers Loaded,1176,US-Mexico Border
2024-06-01,Bridgewater,0127,Maine,Truck Containers Empty,207,US-Canada Border
2024-06-01,Danville,3012,Washington,Truck Containers Loaded,10,US-Canada Border
2024-06-01,Dunseith,3422,North Dakota,Truck Containers Empty,558,US-Canada Border
2024-06-01,Jackman,0104,Maine,Truck Containers Empty,2990,US-Canada Border
2024-06-01,Ysleta,2401,Texas,Trucks,51518,US-Mexico Border
2024-06-01,Tecate,2505,California,Trucks,4988,US-Mexico Border
2024-06-01,Massena,0704,New York,Trucks,2062,US-Canada Border
2024-06-01,Houlton,0106,Maine,Truck Containers Empty,1379,US-Canada Border
2024-06-01,Champlain Rouses Point,0712,New York,Trucks,21889,US-Canada Border
2024-06-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1539,US-Canada Border
2024-06-01,Eastport,0103,Maine,Truck Containers Empty,119,US-Canada Border
2024-06-01,Nogales,2604,Arizona,Trucks,34089,US-Mexico Border
2024-06-01,Sherwood,3414,North Dakota,Truck Containers Loaded,100,US-Canada Border
2024-06-01,Del Rio,2302,Texas,Trucks,6677,US-Mexico Border
2024-06-01,Baudette,3424,Minnesota,Truck Containers Loaded,14,US-Canada Border
2024-06-01,Pembina,3401,North Dakota,Truck Containers Loaded,30943,US-Canada Border
2024-06-01,Del Bonita,3322,Montana,Trucks,75,US-Canada Border
2024-06-01,Port Angeles,3007,Washington,Trucks,29,US-Canada Border
2024-06-01,Skagway,3103,Alaska,Trucks,213,US-Canada Border
2024-06-01,Fort Kent,0110,Maine,Trucks,878,US-Canada Border
2024-06-01,Scobey,3309,Montana,Truck Containers Loaded,1,US-Canada Border
2024-06-01,Eagle Pass,2303,Texas,Truck Containers Empty,9142,US-Mexico Border
2024-06-01,Lancaster,3430,Minnesota,Truck Containers Loaded,8,US-Canada Border
2024-06-01,Carbury,3421,North Dakota,Trucks,18,US-Canada Border
2024-06-01,Presidio,2403,Texas,Truck Containers Empty,312,US-Mexico Border
2024-06-01,Columbus,2406,New Mexico,Truck Containers Empty,296,US-Mexico Border
2024-06-01,San Luis,2608,Arizona,Truck Containers Empty,1176,US-Mexico Border
2024-06-01,Piegan,3316,Montana,Trucks,138,US-Canada Border
2024-06-01,Oroville,3019,Washington,Truck Containers Loaded,2316,US-Canada Border
2024-06-01,Brownsville,2301,Texas,Truck Containers Empty,20264,US-Mexico Border
2024-06-01,Presidio,2403,Texas,Truck Containers Loaded,1301,US-Mexico Border
2024-06-01,Westhope,3419,North Dakota,Trucks,73,US-Canada Border
2024-06-01,Douglas,2601,Arizona,Trucks,2385,US-Mexico Border
2024-06-01,Sault Sainte Marie,3803,Michigan,Truck Containers Empty,594,US-Canada Border
2024-06-01,Pembina,3401,North Dakota,Truck Containers Empty,3927,US-Canada Border
2024-06-01,Roma,2310,Texas,Truck Containers Empty,609,US-Mexico Border
2024-06-01,Sumas,3009,Washington,Trucks,11874,US-Canada Border
2024-06-01,Port Huron,3802,Michigan,Trucks,73617,US-Canada Border
2024-06-01,Massena,0704,New York,Truck Containers Loaded,2544,US-Canada Border
2024-06-01,Scobey,3309,Montana,Truck Containers Empty,10,US-Canada Border
2024-06-01,Tornillo,2404,Texas,Trucks,1121,US-Mexico Border
2024-06-01,Sherwood,3414,North Dakota,Trucks,241,US-Canada Border
2024-06-01,Derby Line,0209,Vermont,Truck Containers Loaded,11118,US-Canada Border
2024-06-01,Alexandria Bay,0708,New York,Trucks,16142,US-Canada Border
2024-06-01,Beecher Falls,0206,Vermont,Trucks,632,US-Canada Border
2024-06-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,4,US-Canada Border
2024-06-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,34361,US-Canada Border
2024-06-01,Lancaster,3430,Minnesota,Trucks,342,US-Canada Border
2024-06-01,El Paso,2402,Texas,Truck Containers Empty,7143,US-Mexico Border
2024-06-01,Port Angeles,3007,Washington,Truck Containers Loaded,44,US-Canada Border
2024-06-01,Skagway,3103,Alaska,Truck Containers Loaded,51,US-Canada Border
2024-06-01,Turner,3306,Montana,Trucks,36,US-Canada Border
2024-06-01,Naco,2603,Arizona,Trucks,216,US-Mexico Border
2024-06-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,5052,US-Mexico Border
2024-06-01,Nogales,2604,Arizona,Truck Containers Loaded,49507,US-Mexico Border
2024-06-01,Del Rio,2302,Texas,Truck Containers Loaded,8327,US-Mexico Border
2024-06-01,Baudette,3424,Minnesota,Truck Containers Empty,387,US-Canada Border
2024-06-01,Frontier,3020,Washington,Truck Containers Loaded,1557,US-Canada Border
2024-06-01,Del Bonita,3322,Montana,Truck Containers Loaded,73,US-Canada Border
2024-06-01,Sweetgrass,3310,Montana,Trucks,12932,US-Canada Border
2024-06-01,Northgate,3406,North Dakota,Truck Containers Loaded,356,US-Canada Border
2024-06-01,Dalton Cache,3106,Alaska,Truck Containers Empty,77,US-Canada Border
2024-06-01,Rio Grande City,2307,Texas,Trucks,3415,US-Mexico Border
2024-06-01,Tecate,2505,California,Truck Containers Loaded,5922,US-Mexico Border
2024-06-01,Douglas,2601,Arizona,Truck Containers Empty,912,US-Mexico Border
2024-06-01,Metaline Falls,3025,Washington,Trucks,540,US-Canada Border
2024-06-01,Richford,0203,Vermont,Truck Containers Loaded,170,US-Canada Border
2024-06-01,Trout River,0715,New York,Truck Containers Loaded,679,US-Canada Border
2024-06-01,Hansboro,3415,North Dakota,Truck Containers Loaded,2,US-Canada Border
2024-06-01,Port Huron,3802,Michigan,Truck Containers Empty,8660,US-Canada Border
2024-06-01,Fortuna,3417,North Dakota,Truck Containers Loaded,9,US-Canada Border
2024-06-01,Alexandria Bay,0708,New York,Truck Containers Loaded,26410,US-Canada Border
2024-06-01,Northgate,3406,North Dakota,Trucks,654,US-Canada Border
2024-06-01,Madawaska,0109,Maine,Trucks,76,US-Canada Border
2024-06-01,Fort Kent,0110,Maine,Truck Containers Empty,846,US-Canada Border
2024-06-01,El Paso,2402,Texas,Truck Containers Loaded,6674,US-Mexico Border
2024-06-01,Laredo,2304,Texas,Truck Containers Loaded,406357,US-Mexico Border
2024-06-01,Otay Mesa,2506,California,Trucks,90121,US-Mexico Border
2024-06-01,Roseau,3426,Minnesota,Truck Containers Empty,96,US-Canada Border
2024-06-01,Ysleta,2401,Texas,Truck Containers Empty,18037,US-Mexico Border
2024-06-01,Sweetgrass,3310,Montana,Truck Containers Empty,3154,US-Canada Border
2024-06-01,Hansboro,3415,North Dakota,Truck Containers Empty,35,US-Canada Border
2024-06-01,Boundary,3015,Washington,Truck Containers Loaded,32,US-Canada Border
2024-06-01,Vanceboro,0105,Maine,Truck Containers Empty,50,US-Canada Border
2024-06-01,Norton,0211,Vermont,Trucks,460,US-Canada Border
2024-06-01,Buffalo Niagara Falls,0901,New York,Truck Containers Empty,16690,US-Canada Border
2024-06-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,3108,US-Canada Border
2024-06-01,Naco,2603,Arizona,Truck Containers Loaded,112,US-Mexico Border
2024-06-01,Calexico East,2507,California,Truck Containers Loaded,40460,US-Mexico Border
2024-06-01,Ferry,3013,Washington,Trucks,3,US-Canada Border
2024-06-01,Frontier,3020,Washington,Trucks,2367,US-Canada Border
2024-06-01,Houlton,0106,Maine,Truck Containers Loaded,12155,US-Canada Border
2024-06-01,Norton,0211,Vermont,Truck Containers Loaded,521,US-Canada Border
2024-06-01,Alcan,3104,Alaska,Trucks,949,US-Canada Border
2024-06-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,65,US-Canada Border
2024-06-01,Boundary,3015,Washington,Truck Containers Empty,7,US-Canada Border
2024-06-01,Calexico East,2507,California,Trucks,36714,US-Mexico Border
2024-06-01,Point Roberts,3017,Washington,Trucks,599,US-Canada Border
2024-06-01,Sumas,3009,Washington,Truck Containers Loaded,14336,US-Canada Border
2024-06-01,Port Angeles,3007,Washington,Truck Containers Empty,9,US-Canada Border
2024-06-01,Skagway,3103,Alaska,Truck Containers Empty,184,US-Canada Border
2024-06-01,Port Huron,3802,Michigan,Truck Containers Loaded,118792,US-Canada Border
2024-06-01,Madawaska,0109,Maine,Truck Containers Empty,78,US-Canada Border
2024-06-01,Eastport,3302,Idaho,Trucks,4536,US-Canada Border
2024-06-01,Porthill,3308,Idaho,Truck Containers Empty,91,US-Canada Border
2024-06-01,Calais,0115,Maine,Trucks,5415,US-Canada Border
2024-06-01,Warroad,3423,Minnesota,Truck Containers Empty,329,US-Canada Border
2024-06-01,Fortuna,3417,North Dakota,Trucks,119,US-Canada Border
2024-06-01,Roosville,3318,Montana,Truck Containers Loaded,972,US-Canada Border
2024-06-01,Del Bonita,3322,Montana,Truck Containers Empty,22,US-Canada Border
2024-06-01,Progreso,2309,Texas,Trucks,3979,US-Mexico Border
2024-06-01,Massena,0704,New York,Truck Containers Empty,757,US-Canada Border
2024-06-01,Douglas,2601,Arizona,Truck Containers Loaded,2691,US-Mexico Border
2024-06-01,Tecate,2505,California,Truck Containers Empty,1614,US-Mexico Border
2024-06-01,Sarles,3409,North Dakota,Trucks,62,US-Canada Border
2024-06-01,Nogales,2604,Arizona,Truck Containers Empty,8516,US-Mexico Border
2024-06-01,Del Rio,2302,Texas,Truck Containers Empty,2467,US-Mexico Border
2024-06-01,Raymond,3301,Montana,Truck Containers Loaded,1637,US-Canada Border
2024-06-01,Noonan,3420,North Dakota,Truck Containers Loaded,1,US-Canada Border
2024-06-01,Rio Grande City,2307,Texas,Truck Containers Loaded,5617,US-Mexico Border
2024-06-01,Portal,3403,North Dakota,Truck Containers Empty,2268,US-Canada Border
2024-06-01,Trout River,0715,New York,Truck Containers Empty,660,US-Canada Border
2024-06-01,Richford,0203,Vermont,Trucks,214,US-Canada Border
2024-06-01,Danville,3012,Washington,Trucks,35,US-Canada Border
2024-06-01,Van Buren,0108,Maine,Truck Containers Empty,704,US-Canada Border
2024-06-01,Blaine,3004,Washington,Trucks,30684,US-Canada Border
2024-06-01,Roma,2310,Texas,Trucks,3525,US-Mexico Border
2024-06-01,Sarles,3409,North Dakota,Truck Containers Loaded,25,US-Canada Border
2024-06-01,Laurier,3016,Washington,Trucks,456,US-Canada Border
2024-06-01,Wildhorse,3323,Montana,Trucks,23,US-Canada Border
2024-06-01,Calais,0115,Maine,Truck Containers Loaded,7031,US-Canada Border
2024-06-01,Otay Mesa,2506,California,Truck Containers Loaded,127942,US-Mexico Border
2024-06-01,Sarles,3409,North Dakota,Truck Containers Empty,39,US-Canada Border
2024-06-01,Fort Fairfield,0107,Maine,Trucks,624,US-Canada Border
2024-06-01,Presidio,2403,Texas,Trucks,951,US-Mexico Border
2024-06-01,St John,3405,North Dakota,Truck Containers Empty,96,US-Canada Border
2024-06-01,Laredo,2304,Texas,Truck Containers Empty,66156,US-Mexico Border
2024-06-01,Portal,3403,North Dakota,Truck Containers Loaded,11856,US-Canada Border
2024-06-01,Rio Grande City,2307,Texas,Truck Containers Empty,638,US-Mexico Border
2024-06-01,Calexico East,2507,California,Truck Containers Empty,18076,US-Mexico Border
2024-06-01,Hannah,3408,North Dakota,Truck Containers Empty,1,US-Canada Border
2024-06-01,Houlton,0106,Maine,Trucks,7658,US-Canada Border
2024-06-01,Walhalla,3407,North Dakota,Trucks,618,US-Canada Border
2024-06-01,Alcan,3104,Alaska,Truck Containers Loaded,565,US-Canada Border
2024-06-01,Fort Fairfield,0107,Maine,Truck Containers Empty,587,US-Canada Border
2024-06-01,Point Roberts,3017,Washington,Truck Containers Loaded,113,US-Canada Border
2024-06-01,Sumas,3009,Washington,Truck Containers Empty,3740,US-Canada Border
2024-06-01,Roosville,3318,Montana,Truck Containers Empty,413,US-Canada Border
2024-06-01,Maida,3416,North Dakota,Truck Containers Empty,24,US-Canada Border
2024-06-01,Columbus,2406,New Mexico,Truck Containers Loaded,1495,US-Mexico Border
2024-06-01,Oroville,3019,Washington,Trucks,1947,US-Canada Border
2024-06-01,Warroad,3423,Minnesota,Truck Containers Loaded,307,US-Canada Border
2024-06-01,Derby Line,0209,Vermont,Trucks,6649,US-Canada Border
2024-06-01,Detroit,3801,Michigan,Trucks,119302,US-Canada Border
2024-06-01,Neche,3404,North Dakota,Trucks,551,US-Canada Border
2024-06-01,Hidalgo,2305,Texas,Truck Containers Empty,18463,US-Mexico Border
2024-06-01,Highgate Springs,0212,Vermont,Trucks,7613,US-Canada Border
2024-06-01,International Falls,3604,Minnesota,Trucks,1628,US-Canada Border
2024-06-01,Raymond,3301,Montana,Truck Containers Empty,373,US-Canada Border
2024-06-01,Noonan,3420,North Dakota,Trucks,90,US-Canada Border
2024-06-01,Antler,3413,North Dakota,Truck Containers Empty,77,US-Canada Border
2024-06-01,Blaine,3004,Washington,Truck Containers Loaded,35056,US-Canada Border
2024-06-01,Detroit,3801,Michigan,Truck Containers Loaded,168207,US-Canada Border
2024-06-01,Pinecreek,3425,Minnesota,Trucks,7,US-Canada Border
2024-06-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,17303,US-Mexico Border
2024-06-01,Westhope,3419,North Dakota,Truck Containers Empty,51,US-Canada Border
2024-06-01,Ogdensburg,0701,New York,Trucks,3106,US-Canada Border
2024-06-01,Progreso,2309,Texas,Truck Containers Empty,2230,US-Mexico Border
2024-06-01,Neche,3404,North Dakota,Truck Containers Loaded,391,US-Canada Border
2024-06-01,Eastport,0103,Maine,Trucks,195,US-Canada Border
2024-06-01,Hidalgo,2305,Texas,Truck Containers Loaded,78293,US-Mexico Border
2024-06-01,Brownsville,2301,Texas,Truck Containers Loaded,26712,US-Mexico Border
2024-06-01,Roma,2310,Texas,Truck Containers Loaded,6351,US-Mexico Border
2024-06-01,Northgate,3406,North Dakota,Truck Containers Empty,478,US-Canada Border
2024-06-01,Lukeville,2602,Arizona,Truck Containers Loaded,109,US-Mexico Border
2024-06-01,Eagle Pass,2303,Texas,Trucks,20002,US-Mexico Border
2024-05-01,Frontier,3020,Washington,Truck Containers Loaded,1835,US-Canada Border
2024-05-01,Blaine,3004,Washington,Truck Containers Loaded,35857,US-Canada Border
2024-05-01,Neche,3404,North Dakota,Truck Containers Empty,245,US-Canada Border
2024-05-01,Douglas,2601,Arizona,Truck Containers Loaded,2832,US-Mexico Border
2024-05-01,Detroit,3801,Michigan,Trucks,125617,US-Canada Border
2024-05-01,Ambrose,3410,North Dakota,Trucks,1,US-Canada Border
2024-05-01,Madawaska,0109,Maine,Truck Containers Empty,133,US-Canada Border
2024-05-01,Warroad,3423,Minnesota,Truck Containers Empty,268,US-Canada Border
2024-05-01,Alcan,3104,Alaska,Truck Containers Empty,704,US-Canada Border
2024-05-01,Brownsville,2301,Texas,Trucks,27834,US-Mexico Border
2024-05-01,Naco,2603,Arizona,Truck Containers Empty,152,US-Mexico Border
2024-05-01,Morgan,3319,Montana,Truck Containers Empty,29,US-Canada Border
2024-05-01,Walhalla,3407,North Dakota,Truck Containers Empty,277,US-Canada Border
2024-05-01,Westhope,3419,North Dakota,Truck Containers Empty,81,US-Canada Border
2024-05-01,Vanceboro,0105,Maine,Truck Containers Empty,39,US-Canada Border
2024-05-01,Del Rio,2302,Texas,Truck Containers Empty,2647,US-Mexico Border
2024-05-01,Bridgewater,0127,Maine,Trucks,576,US-Canada Border
2024-05-01,Boundary,3015,Washington,Trucks,34,US-Canada Border
2024-05-01,Hansboro,3415,North Dakota,Truck Containers Loaded,1,US-Canada Border
2024-05-01,Norton,0211,Vermont,Truck Containers Loaded,647,US-Canada Border
2024-05-01,Lukeville,2602,Arizona,Trucks,61,US-Mexico Border
2024-05-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,7234,US-Mexico Border
2024-05-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,111351,US-Canada Border
2024-05-01,Piegan,3316,Montana,Truck Containers Empty,36,US-Canada Border
2024-05-01,Carbury,3421,North Dakota,Truck Containers Empty,16,US-Canada Border
2024-05-01,Otay Mesa,2506,California,Truck Containers Empty,27343,US-Mexico Border
2024-05-01,Laurier,3016,Washington,Truck Containers Empty,407,US-Canada Border
2024-05-01,Presidio,2403,Texas,Truck Containers Loaded,1256,US-Mexico Border
2024-05-01,Sweetgrass,3310,Montana,Truck Containers Loaded,19212,US-Canada Border
2024-05-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,6,US-Canada Border
2024-05-01,Roseau,3426,Minnesota,Truck Containers Loaded,241,US-Canada Border
2024-05-01,Opheim,3317,Montana,Truck Containers Empty,25,US-Canada Border
2024-05-01,Turner,3306,Montana,Trucks,31,US-Canada Border
2024-05-01,Calais,0115,Maine,Truck Containers Empty,1370,US-Canada Border
2024-05-01,Raymond,3301,Montana,Truck Containers Loaded,1927,US-Canada Border
2024-05-01,Roma,2310,Texas,Truck Containers Loaded,7825,US-Mexico Border
2024-05-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1674,US-Canada Border
2024-05-01,Ambrose,3410,North Dakota,Truck Containers Empty,1,US-Canada Border
2024-05-01,Turner,3306,Montana,Truck Containers Loaded,10,US-Canada Border
2024-05-01,Frontier,3020,Washington,Trucks,2585,US-Canada Border
2024-05-01,Blaine,3004,Washington,Truck Containers Empty,11097,US-Canada Border
2024-05-01,Bridgewater,0127,Maine,Truck Containers Loaded,389,US-Canada Border
2024-05-01,Detroit,3801,Michigan,Truck Containers Loaded,175044,US-Canada Border
2024-05-01,Kenneth G Ward,3023,Washington,Trucks,3817,US-Canada Border
2024-05-01,Norton,0211,Vermont,Truck Containers Empty,172,US-Canada Border
2024-05-01,Van Buren,0108,Maine,Trucks,2300,US-Canada Border
2024-05-01,Otay Mesa,2506,California,Truck Containers Loaded,132483,US-Mexico Border
2024-05-01,Sherwood,3414,North Dakota,Trucks,280,US-Canada Border
2024-05-01,Presidio,2403,Texas,Trucks,980,US-Mexico Border
2024-05-01,Lancaster,3430,Minnesota,Trucks,478,US-Canada Border
2024-05-01,St John,3405,North Dakota,Truck Containers Empty,75,US-Canada Border
2024-05-01,San Luis,2608,Arizona,Truck Containers Loaded,6561,US-Mexico Border
