date,port_name,port_code,state,measure,value,border
2025-10-01,Limestone,0118,Maine,Truck Containers Loaded,292,US-Canada Border
2025-10-01,Laredo,2304,Texas,Truck Containers Loaded,456177,US-Mexico Border
2025-10-01,Baudette,3424,Minnesota,Truck Containers Empty,140,US-Canada Border
2025-10-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1234,US-Canada Border
2025-10-01,Warroad,3423,Minnesota,Trucks,384,US-Canada Border
2025-10-01,Morgan,3319,Montana,Trucks,21,US-Canada Border
2025-10-01,Eastport,3302,Idaho,Trucks,4263,US-Canada Border
2025-10-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,38724,US-Canada Border
2025-10-01,Van Buren,0108,Maine,Trucks,1508,US-Canada Border
2025-10-01,Ogdensburg,0701,New York,Trucks,2526,US-Canada Border
2025-10-01,Alexandria Bay,0708,New York,Truck Containers Loaded,24347,US-Canada Border
2025-10-01,Sherwood,3414,North Dakota,Trucks,303,US-Canada Border
2025-10-01,Kenneth G Ward,3023,Washington,Truck Containers Loaded,3115,US-Canada Border
2025-10-01,Columbus,2406,New Mexico,Truck Containers Empty,152,US-Mexico Border
2025-10-01,Bridgewater,0127,Maine,Truck Containers Loaded,405,US-Canada Border
2025-10-01,Noonan,3420,North Dakota,Trucks,91,US-Canada Border
2025-10-01,Grand Portage,3613,Minnesota,Trucks,1020,US-Canada Border
2025-10-01,Rio Grande City,2307,Texas,Trucks,2594,US-Mexico Border
2025-10-01,Ferry,3013,Washington,Trucks,14,US-Canada Border
2025-10-01,Metaline Falls,3025,Washington,Truck Containers Loaded,82,US-Canada Border
2025-10-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,7430,US-Mexico Border
2025-10-01,Point Roberts,3017,Washington,Trucks,578,US-Canada Border
2025-10-01,Oroville,3019,Washington,Truck Containers Empty,719,US-Canada Border
2025-10-01,Dunseith,3422,North Dakota,Trucks,2099,US-Canada Border
2025-10-01,Derby Line,0209,Vermont,Truck Containers Empty,804,US-Canada Border
2025-10-01,Boundary,3015,Washington,Truck Containers Empty,14,US-Canada Border
2025-10-01,Opheim,3317,Montana,Truck Containers Loaded,4,US-Canada Border
2025-10-01,Eastport,0103,Maine,Truck Containers Empty,77,US-Canada Border
2025-10-01,Antler,3413,North Dakota,Truck Containers Empty,78,US-Canada Border
2025-10-01,International Falls,3604,Minnesota,Truck Containers Empty,273,US-Canada Border
2025-10-01,Nogales,2604,Arizona,Truck Containers Loaded,41844,US-Mexico Border
2025-10-01,Tecate,2505,California,Trucks,5882,US-Mexico Border
2025-10-01,Laredo,2304,Texas,Trucks,258792,US-Mexico Border
2025-10-01,Lukeville,2602,Arizona,Trucks,70,US-Mexico Border
2025-10-01,Hannah,3408,North Dakota,Trucks,2,US-Canada Border
2025-10-01,Hansboro,3415,North Dakota,Truck Containers Empty,22,US-Canada Border
2025-10-01,Alcan,3104,Alaska,Trucks,625,US-Canada Border
2025-10-01,Lancaster,3430,Minnesota,Truck Containers Empty,222,US-Canada Border
2025-10-01,Dalton Cache,3106,Alaska,Truck Containers Loaded,20,US-Canada Border
2025-10-01,Del Bonita,3322,Montana,Truck Containers Loaded,72,US-Canada Border
2025-10-01,Massena,0704,New York,Truck Containers Loaded,2063,US-Canada Border
2025-10-01,Wildhorse,3323,Montana,Trucks,22,US-Canada Border
2025-10-01,Ogdensburg,0701,New York,Truck Containers Loaded,3879,US-Canada Border
2025-10-01,San Luis,2608,Arizona,Trucks,3809,US-Mexico Border
2025-10-01,Jackman,0104,Maine,Truck Containers Empty,2926,US-Canada Border
2025-10-01,Norton,0211,Vermont,Truck Containers Loaded,693,US-Canada Border
2025-10-01,Madawaska,0109,Maine,Trucks,1217,US-Canada Border
2025-10-01,Skagway,3103,Alaska,Trucks,223,US-Canada Border
2025-10-01,Sweetgrass,3310,Montana,Truck Containers Loaded,17629,US-Canada Border
2025-10-01,Walhalla,3407,North Dakota,Truck Containers Empty,479,US-Canada Border
2025-10-01,Danville,3012,Washington,Truck Containers Loaded,3,US-Canada Border
2025-10-01,Douglas,2601,Arizona,Trucks,2290,US-Mexico Border
2025-10-01,El Paso,2402,Texas,Truck Containers Empty,8006,US-Mexico Border
2025-10-01,Brownsville,2301,Texas,Trucks,31728,US-Mexico Border
2025-10-01,Tornillo,2404,Texas,Truck Containers Empty,1399,US-Mexico Border
2025-10-01,Frontier,3020,Washington,Truck Containers Empty,1608,US-Canada Border
2025-10-01,Port Angeles,3007,Washington,Truck Containers Loaded,51,US-Canada Border
2025-10-01,Raymond,3301,Montana,Truck Containers Empty,196,US-Canada Border
2025-10-01,Portal,3403,North Dakota,Truck Containers Loaded,11137,US-Canada Border
2025-10-01,Lukeville,2602,Arizona,Truck Containers Empty,5,US-Mexico Border
2025-10-01,Jackman,0104,Maine,Trucks,6207,US-Canada Border
2025-10-01,Fortuna,3417,North Dakota,Trucks,189,US-Canada Border
2025-10-01,Roosville,3318,Montana,Truck Containers Empty,197,US-Canada Border
2025-10-01,St John,3405,North Dakota,Truck Containers Empty,45,US-Canada Border
2025-10-01,Warroad,3423,Minnesota,Truck Containers Empty,142,US-Canada Border
2025-10-01,Detroit,3801,Michigan,Truck Containers Loaded,153861,US-Canada Border
2025-10-01,Alexandria Bay,0708,New York,Trucks,15039,US-Canada Border
2025-10-01,Northgate,3406,North Dakota,Trucks,218,US-Canada Border
2025-10-01,Boundary,3015,Washington,Trucks,37,US-Canada Border
2025-10-01,Naco,2603,Arizona,Truck Containers Loaded,121,US-Mexico Border
2025-10-01,Del Rio,2302,Texas,Truck Containers Empty,2770,US-Mexico Border
2025-10-01,Otay Mesa,2506,California,Truck Containers Loaded,141822,US-Mexico Border
2025-10-01,Progreso,2309,Texas,Truck Containers Loaded,4592,US-Mexico Border
2025-10-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,109275,US-Canada Border
2025-10-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,21397,US-Mexico Border
2025-10-01,Port Huron,3802,Michigan,Truck Containers Loaded,157382,US-Canada Border
2025-10-01,Roseau,3426,Minnesota,Trucks,346,US-Canada Border
2025-10-01,Progreso,2309,Texas,Trucks,6228,US-Mexico Border
2025-10-01,Sarles,3409,North Dakota,Trucks,27,US-Canada Border
2025-10-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,597,US-Canada Border
2025-10-01,Turner,3306,Montana,Truck Containers Loaded,30,US-Canada Border
2025-10-01,Roma,2310,Texas,Truck Containers Loaded,7463,US-Mexico Border
2025-10-01,Portal,3403,North Dakota,Trucks,7570,US-Canada Border
2025-10-01,Blaine,3004,Washington,Truck Containers Empty,7835,US-Canada Border
2025-10-01,Richford,0203,Vermont,Truck Containers Loaded,345,US-Canada Border
2025-10-01,Carbury,3421,North Dakota,Trucks,30,US-Canada Border
2025-10-01,Hansboro,3415,North Dakota,Trucks,69,US-Canada Border
2025-10-01,Alcan,3104,Alaska,Truck Containers Empty,292,US-Canada Border
2025-10-01,Neche,3404,North Dakota,Truck Containers Empty,749,US-Canada Border
2025-10-01,Ferry,3013,Washington,Truck Containers Empty,1,US-Canada Border
2025-10-01,Rio Grande City,2307,Texas,Truck Containers Empty,283,US-Mexico Border
2025-10-01,Westhope,3419,North Dakota,Trucks,56,US-Canada Border
2025-10-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,3845,US-Canada Border
2025-10-01,San Luis,2608,Arizona,Truck Containers Empty,1319,US-Mexico Border
2025-10-01,Wildhorse,3323,Montana,Truck Containers Empty,20,US-Canada Border
2025-10-01,Oroville,3019,Washington,Trucks,2152,US-Canada Border
2025-10-01,Trout River,0715,New York,Trucks,1230,US-Canada Border
2025-10-01,Pembina,3401,North Dakota,Trucks,20324,US-Canada Border
2025-10-01,Dunseith,3422,North Dakota,Truck Containers Empty,736,US-Canada Border
2025-10-01,Beecher Falls,0206,Vermont,Truck Containers Loaded,586,US-Canada Border
2025-10-01,Derby Line,0209,Vermont,Trucks,7304,US-Canada Border
2025-10-01,Houlton,0106,Maine,Truck Containers Loaded,11487,US-Canada Border
2025-10-01,Douglas,2601,Arizona,Truck Containers Empty,918,US-Mexico Border
2025-10-01,Skagway,3103,Alaska,Truck Containers Empty,191,US-Canada Border
2025-10-01,Lancaster,3430,Minnesota,Trucks,273,US-Canada Border
2025-10-01,Tecate,2505,California,Truck Containers Empty,2656,US-Mexico Border
2025-10-01,Scobey,3309,Montana,Truck Containers Empty,3,US-Canada Border
2025-10-01,Eagle Pass,2303,Texas,Truck Containers Loaded,24528,US-Mexico Border
2025-10-01,Eastport,0103,Maine,Truck Containers Loaded,136,US-Canada Border
2025-10-01,St John,3405,North Dakota,Trucks,45,US-Canada Border
2025-10-01,Kenneth G Ward,3023,Washington,Trucks,3906,US-Canada Border
2025-10-01,Sarles,3409,North Dakota,Truck Containers Empty,12,US-Canada Border
2025-10-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,12915,US-Canada Border
2025-10-01,Baudette,3424,Minnesota,Truck Containers Loaded,26,US-Canada Border
2025-10-01,Vanceboro,0105,Maine,Trucks,33,US-Canada Border
2025-10-01,Point Roberts,3017,Washington,Truck Containers Empty,325,US-Canada Border
2025-10-01,Laurier,3016,Washington,Truck Containers Loaded,197,US-Canada Border
2025-10-01,Porthill,3308,Idaho,Truck Containers Empty,54,US-Canada Border
2025-10-01,Maida,3416,North Dakota,Truck Containers Empty,19,US-Canada Border
2025-10-01,Morgan,3319,Montana,Truck Containers Empty,21,US-Canada Border
2025-10-01,Calais,0115,Maine,Truck Containers Loaded,6611,US-Canada Border
2025-10-01,Ysleta,2401,Texas,Truck Containers Loaded,76239,US-Mexico Border
2025-10-01,Opheim,3317,Montana,Trucks,9,US-Canada Border
2025-10-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,3090,US-Canada Border
2025-10-01,Fort Kent,0110,Maine,Trucks,138,US-Canada Border
2025-10-01,International Falls,3604,Minnesota,Truck Containers Loaded,1796,US-Canada Border
2025-10-01,Otay Mesa,2506,California,Truck Containers Empty,20393,US-Mexico Border
2025-10-01,Noonan,3420,North Dakota,Truck Containers Empty,91,US-Canada Border
2025-10-01,Neche,3404,North Dakota,Trucks,1097,US-Canada Border
2025-10-01,Buffalo Niagara Falls,0901,New York,Truck Containers Empty,15362,US-Canada Border
2025-10-01,Sherwood,3414,North Dakota,Truck Containers Loaded,276,US-Canada Border
2025-10-01,Alexandria Bay,0708,New York,Truck Containers Empty,1867,US-Canada Border
2025-10-01,Limestone,0118,Maine,Truck Containers Empty,90,US-Canada Border
2025-10-01,Rio Grande City,2307,Texas,Truck Containers Loaded,5053,US-Mexico Border
2025-10-01,Piegan,3316,Montana,Truck Containers Empty,23,US-Canada Border
2025-10-01,Calexico East,2507,California,Truck Containers Empty,19227,US-Mexico Border
2025-10-01,Trout River,0715,New York,Truck Containers Empty,748,US-Canada Border
2025-10-01,Laredo,2304,Texas,Truck Containers Empty,57344,US-Mexico Border
2025-10-01,Port Huron,3802,Michigan,Trucks,93346,US-Canada Border
2025-10-01,Northgate,3406,North Dakota,Truck Containers Loaded,101,US-Canada Border
2025-10-01,Raymond,3301,Montana,Truck Containers Loaded,1772,US-Canada Border
2025-10-01,Van Buren,0108,Maine,Truck Containers Loaded,1812,US-Canada Border
2025-10-01,Metaline Falls,3025,Washington,Truck Containers Empty,473,US-Canada Border
2025-10-01,Carbury,3421,North Dakota,Truck Containers Empty,24,US-Canada Border
2025-10-01,Tornillo,2404,Texas,Trucks,3880,US-Mexico Border
2025-10-01,Fort Fairfield,0107,Maine,Trucks,399,US-Canada Border
2025-10-01,Turner,3306,Montana,Truck Containers Empty,13,US-Canada Border
2025-10-01,Presidio,2403,Texas,Trucks,889,US-Mexico Border
2025-10-01,Roosville,3318,Montana,Truck Containers Loaded,1452,US-Canada Border
2025-10-01,Brownsville,2301,Texas,Truck Containers Empty,22324,US-Mexico Border
2025-10-01,Detroit,3801,Michigan,Truck Containers Empty,14926,US-Canada Border
2025-10-01,Madawaska,0109,Maine,Truck Containers Empty,956,US-Canada Border
2025-10-01,Port Angeles,3007,Washington,Trucks,31,US-Canada Border
2025-10-01,Roosville,3318,Montana,Trucks,943,US-Canada Border
2025-10-01,Danville,3012,Washington,Truck Containers Empty,1,US-Canada Border
2025-10-01,Ogdensburg,0701,New York,Truck Containers Empty,467,US-Canada Border
2025-10-01,Portal,3403,North Dakota,Truck Containers Empty,1550,US-Canada Border
2025-10-01,Fortuna,3417,North Dakota,Truck Containers Loaded,334,US-Canada Border
2025-10-01,Tornillo,2404,Texas,Truck Containers Loaded,5169,US-Mexico Border
2025-10-01,Norton,0211,Vermont,Truck Containers Empty,72,US-Canada Border
2025-10-01,Del Bonita,3322,Montana,Truck Containers Empty,85,US-Canada Border
2025-10-01,Scobey,3309,Montana,Trucks,3,US-Canada Border
2025-10-01,Alcan,3104,Alaska,Truck Containers Loaded,621,US-Canada Border
2025-10-01,Walhalla,3407,North Dakota,Truck Containers Loaded,416,US-Canada Border
2025-10-01,Metaline Falls,3025,Washington,Trucks,517,US-Canada Border
2025-10-01,Hidalgo,2305,Texas,Truck Containers Loaded,90575,US-Mexico Border
2025-10-01,Porthill,3308,Idaho,Trucks,314,US-Canada Border
2025-10-01,Grand Portage,3613,Minnesota,Truck Containers Loaded,1347,US-Canada Border
2025-10-01,Presidio,2403,Texas,Truck Containers Empty,336,US-Mexico Border
2025-10-01,Champlain Rouses Point,0712,New York,Trucks,24535,US-Canada Border
2025-10-01,Fort Kent,0110,Maine,Truck Containers Empty,116,US-Canada Border
2025-10-01,Columbus,2406,New Mexico,Truck Containers Loaded,3607,US-Mexico Border
2025-10-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,22,US-Canada Border
2025-10-01,Westhope,3419,North Dakota,Truck Containers Empty,29,US-Canada Border
2025-10-01,El Paso,2402,Texas,Trucks,15637,US-Mexico Border
2025-10-01,Sweetgrass,3310,Montana,Trucks,13014,US-Canada Border
2025-10-01,Del Rio,2302,Texas,Truck Containers Loaded,11294,US-Mexico Border
2025-10-01,Massena,0704,New York,Truck Containers Empty,413,US-Canada Border
2025-10-01,Santa Teresa,2408,New Mexico,Trucks,18364,US-Mexico Border
2025-10-01,Opheim,3317,Montana,Truck Containers Empty,7,US-Canada Border
2025-10-01,Eastport,3302,Idaho,Truck Containers Loaded,6083,US-Canada Border
2025-10-01,Blaine,3004,Washington,Truck Containers Loaded,34412,US-Canada Border
2025-10-01,Limestone,0118,Maine,Trucks,245,US-Canada Border
2025-10-01,Piegan,3316,Montana,Trucks,209,US-Canada Border
2025-10-01,Warroad,3423,Minnesota,Truck Containers Loaded,437,US-Canada Border
2025-10-01,Boundary,3015,Washington,Truck Containers Loaded,30,US-Canada Border
2025-10-01,Eastport,3302,Idaho,Truck Containers Empty,886,US-Canada Border
2025-10-01,Nogales,2604,Arizona,Truck Containers Empty,8680,US-Mexico Border
2025-10-01,Richford,0203,Vermont,Trucks,282,US-Canada Border
2025-10-01,Sumas,3009,Washington,Truck Containers Empty,3288,US-Canada Border
2025-10-01,Dalton Cache,3106,Alaska,Truck Containers Empty,106,US-Canada Border
2025-10-01,Naco,2603,Arizona,Trucks,225,US-Mexico Border
2025-10-01,San Ysidro,2504,California,Truck Containers Loaded,2,US-Mexico Border
2025-10-01,Port Angeles,3007,Washington,Truck Containers Empty,8,US-Canada Border
2025-10-01,Detroit,3801,Michigan,Trucks,98288,US-Canada Border
2025-10-01,Sault Sainte Marie,3803,Michigan,Trucks,2594,US-Canada Border
2025-10-01,Antler,3413,North Dakota,Trucks,81,US-Canada Border
2025-10-01,Otay Mesa,2506,California,Trucks,93226,US-Mexico Border
2025-10-01,Jackman,0104,Maine,Truck Containers Loaded,6211,US-Canada Border
2025-10-01,Lukeville,2602,Arizona,Truck Containers Loaded,124,US-Mexico Border
2025-10-01,Frontier,3020,Washington,Truck Containers Loaded,1502,US-Canada Border
2025-10-01,Kenneth G Ward,3023,Washington,Truck Containers Empty,2322,US-Canada Border
2025-10-01,Bridgewater,0127,Maine,Truck Containers Empty,101,US-Canada Border
2025-10-01,Buffalo Niagara Falls,0901,New York,Trucks,75885,US-Canada Border
2025-10-01,Port Huron,3802,Michigan,Truck Containers Empty,6827,US-Canada Border
2025-10-01,Turner,3306,Montana,Trucks,39,US-Canada Border
2025-10-01,Fort Fairfield,0107,Maine,Truck Containers Empty,90,US-Canada Border
2025-10-01,Walhalla,3407,North Dakota,Trucks,687,US-Canada Border
2025-10-01,Hannah,3408,North Dakota,Truck Containers Loaded,4,US-Canada Border
2025-10-01,Columbus,2406,New Mexico,Trucks,1990,US-Mexico Border
2025-10-01,Roma,2310,Texas,Truck Containers Empty,1157,US-Mexico Border
2025-10-01,Skagway,3103,Alaska,Truck Containers Loaded,61,US-Canada Border
2025-10-01,Tecate,2505,California,Truck Containers Loaded,5588,US-Mexico Border
2025-10-01,Derby Line,0209,Vermont,Truck Containers Loaded,12367,US-Canada Border
2025-10-01,Bridgewater,0127,Maine,Trucks,318,US-Canada Border
2025-10-01,Danville,3012,Washington,Trucks,4,US-Canada Border
2025-10-01,Norton,0211,Vermont,Trucks,436,US-Canada Border
2025-10-01,Oroville,3019,Washington,Truck Containers Loaded,2652,US-Canada Border
2025-10-01,Hansboro,3415,North Dakota,Truck Containers Loaded,84,US-Canada Border
2025-10-01,Pembina,3401,North Dakota,Truck Containers Empty,2886,US-Canada Border
2025-10-01,Houlton,0106,Maine,Trucks,6923,US-Canada Border
2025-10-01,Laurier,3016,Washington,Truck Containers Empty,98,US-Canada Border
2025-10-01,Ferry,3013,Washington,Truck Containers Loaded,13,US-Canada Border
2025-10-01,Grand Portage,3613,Minnesota,Truck Containers Empty,307,US-Canada Border
2025-10-01,Hidalgo,2305,Texas,Truck Containers Empty,25232,US-Mexico Border
2025-10-01,Pinecreek,3425,Minnesota,Truck Containers Empty,1,US-Canada Border
2025-10-01,Sarles,3409,North Dakota,Truck Containers Loaded,15,US-Canada Border
2025-10-01,Calais,0115,Maine,Truck Containers Empty,1021,US-Canada Border
2025-10-01,El Paso,2402,Texas,Truck Containers Loaded,14349,US-Mexico Border
2025-10-01,Highgate Springs,0212,Vermont,Trucks,8239,US-Canada Border
2025-10-01,Baudette,3424,Minnesota,Trucks,154,US-Canada Border
2025-10-01,Eastport,0103,Maine,Trucks,187,US-Canada Border
2025-10-01,Van Buren,0108,Maine,Truck Containers Empty,584,US-Canada Border
2025-10-01,Pembina,3401,North Dakota,Truck Containers Loaded,32500,US-Canada Border
2025-10-01,International Falls,3604,Minnesota,Trucks,1180,US-Canada Border
2025-10-01,Del Bonita,3322,Montana,Trucks,147,US-Canada Border
2025-10-01,Beecher Falls,0206,Vermont,Trucks,675,US-Canada Border
2025-10-01,Porthill,3308,Idaho,Truck Containers Loaded,513,US-Canada Border
2025-10-01,Frontier,3020,Washington,Trucks,2398,US-Canada Border
2025-10-01,Sherwood,3414,North Dakota,Truck Containers Empty,166,US-Canada Border
2025-10-01,Neche,3404,North Dakota,Truck Containers Loaded,591,US-Canada Border
2025-10-01,Piegan,3316,Montana,Truck Containers Loaded,330,US-Canada Border
2025-09-01,Blaine,3004,Washington,Trucks,26498,US-Canada Border
2025-09-01,Eastport,3302,Idaho,Trucks,4322,US-Canada Border
2025-09-01,Bridgewater,0127,Maine,Trucks,301,US-Canada Border
2025-09-01,Houlton,0106,Maine,Trucks,6856,US-Canada Border
2025-09-01,Pembina,3401,North Dakota,Trucks,20242,US-Canada Border
2025-09-01,Naco,2603,Arizona,Trucks,146,US-Mexico Border
2025-09-01,Carbury,3421,North Dakota,Truck Containers Loaded,74,US-Canada Border
2025-09-01,Hansboro,3415,North Dakota,Truck Containers Loaded,58,US-Canada Border
2025-09-01,Fort Fairfield,0107,Maine,Trucks,479,US-Canada Border
2025-09-01,Lukeville,2602,Arizona,Trucks,59,US-Mexico Border
2025-09-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,37608,US-Canada Border
2025-09-01,Buffalo Niagara Falls,0901,New York,Trucks,75079,US-Canada Border
2025-09-01,San Ysidro,2504,California,Truck Containers Loaded,6,US-Mexico Border
2025-09-01,Wildhorse,3323,Montana,Truck Containers Loaded,48,US-Canada Border
2025-09-01,Port Huron,3802,Michigan,Truck Containers Loaded,162397,US-Canada Border
2025-09-01,Ferry,3013,Washington,Trucks,4,US-Canada Border
2025-09-01,Morgan,3319,Montana,Trucks,17,US-Canada Border
2025-09-01,Fort Kent,0110,Maine,Trucks,171,US-Canada Border
2025-09-01,Columbus,2406,New Mexico,Trucks,1956,US-Mexico Border
2025-09-01,Trout River,0715,New York,Truck Containers Loaded,980,US-Canada Border
2025-09-01,Lancaster,3430,Minnesota,Truck Containers Loaded,66,US-Canada Border
2025-09-01,Dalton Cache,3106,Alaska,Truck Containers Loaded,16,US-Canada Border
2025-09-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,828,US-Canada Border
2025-09-01,Otay Mesa,2506,California,Truck Containers Loaded,128960,US-Mexico Border
2025-09-01,Frontier,3020,Washington,Truck Containers Loaded,1302,US-Canada Border
2025-09-01,Detroit Metropltn Airprt,3807,,Truck Containers Loaded,4,US-Canada Border
2025-09-01,Beecher Falls,0206,Vermont,Truck Containers Loaded,441,US-Canada Border
2025-09-01,Willow Creek,3325,Montana,Trucks,2,US-Canada Border
2025-09-01,Hansboro,3415,North Dakota,Trucks,49,US-Canada Border
2025-09-01,Van Buren,0108,Maine,Truck Containers Loaded,1781,US-Canada Border
2025-09-01,Carbury,3421,North Dakota,Trucks,62,US-Canada Border
2025-09-01,Madawaska,0109,Maine,Trucks,1141,US-Canada Border
2025-09-01,Champlain Rouses Point,0712,New York,Trucks,24079,US-Canada Border
2025-09-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,19055,US-Mexico Border
2025-09-01,Del Bonita,3322,Montana,Trucks,22,US-Canada Border
2025-09-01,Turner,3306,Montana,Truck Containers Loaded,33,US-Canada Border
2025-09-01,Del Rio,2302,Texas,Trucks,7240,US-Mexico Border
2025-09-01,Eastport,3302,Idaho,Truck Containers Loaded,6190,US-Canada Border
2025-09-01,Pembina,3401,North Dakota,Truck Containers Loaded,32380,US-Canada Border
2025-09-01,Portal,3403,North Dakota,Truck Containers Loaded,11164,US-Canada Border
2025-09-01,Metaline Falls,3025,Washington,Trucks,522,US-Canada Border
2025-09-01,Baudette,3424,Minnesota,Trucks,201,US-Canada Border
2025-09-01,Lukeville,2602,Arizona,Truck Containers Loaded,91,US-Mexico Border
2025-09-01,Vanceboro,0105,Maine,Truck Containers Loaded,10,US-Canada Border
2025-09-01,Brownsville,2301,Texas,Trucks,30410,US-Mexico Border
2025-09-01,Nogales,2604,Arizona,Trucks,23490,US-Mexico Border
2025-09-01,Skagway,3103,Alaska,Trucks,216,US-Canada Border
2025-09-01,Fort Kent,0110,Maine,Truck Containers Loaded,53,US-Canada Border
2025-09-01,Morgan,3319,Montana,Truck Containers Loaded,13,US-Canada Border
2025-09-01,Roseau,3426,Minnesota,Truck Containers Loaded,247,US-Canada Border
2025-09-01,Porthill,3308,Idaho,Trucks,193,US-Canada Border
2025-09-01,Westhope,3419,North Dakota,Trucks,53,US-Canada Border
2025-09-01,Scobey,3309,Montana,Truck Containers Loaded,1,US-Canada Border
2025-09-01,El Paso,2402,Texas,Trucks,14121,US-Mexico Border
2025-09-01,Naco,2603,Arizona,Truck Containers Loaded,75,US-Mexico Border
2025-09-01,Richford,0203,Vermont,Truck Containers Loaded,251,US-Canada Border
2025-09-01,Massena,0704,New York,Truck Containers Loaded,1885,US-Canada Border
2025-09-01,Boundary,3015,Washington,Trucks,34,US-Canada Border
2025-09-01,Danville,3012,Washington,Truck Containers Loaded,4,US-Canada Border
2025-09-01,Antler,3413,North Dakota,Truck Containers Loaded,68,US-Canada Border
2025-09-01,Fortuna,3417,North Dakota,Truck Containers Loaded,51,US-Canada Border
2025-09-01,Raymond,3301,Montana,Trucks,1007,US-Canada Border
2025-09-01,Eastport,0103,Maine,Trucks,159,US-Canada Border
2025-09-01,Warroad,3423,Minnesota,Trucks,487,US-Canada Border
2025-09-01,Highgate Springs,0212,Vermont,Trucks,7718,US-Canada Border
2025-09-01,Ysleta,2401,Texas,Truck Containers Loaded,68186,US-Mexico Border
2025-09-01,Maida,3416,North Dakota,Trucks,46,US-Canada Border
2025-09-01,Roosville,3318,Montana,Trucks,826,US-Canada Border
2025-09-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,108198,US-Canada Border
2025-09-01,International Falls,3604,Minnesota,Truck Containers Loaded,2005,US-Canada Border
2025-09-01,Otay Mesa,2506,California,Trucks,85459,US-Mexico Border
2025-09-01,Ogdensburg,0701,New York,Truck Containers Loaded,4426,US-Canada Border
2025-09-01,Beecher Falls,0206,Vermont,Trucks,672,US-Canada Border
2025-09-01,Hidalgo,2305,Texas,Trucks,61336,US-Mexico Border
2025-09-01,Baudette,3424,Minnesota,Truck Containers Loaded,4,US-Canada Border
2025-09-01,Norton,0211,Vermont,Trucks,496,US-Canada Border
2025-09-01,Eagle Pass,2303,Texas,Trucks,33701,US-Mexico Border
2025-09-01,Neche,3404,North Dakota,Trucks,950,US-Canada Border
2025-09-01,Sarles,3409,North Dakota,Truck Containers Loaded,10,US-Canada Border
2025-09-01,Calexico East,2507,California,Truck Containers Loaded,39339,US-Mexico Border
2025-09-01,Frontier,3020,Washington,Trucks,2030,US-Canada Border
2025-09-01,Dalton Cache,3106,Alaska,Trucks,139,US-Canada Border
2025-09-01,Madawaska,0109,Maine,Truck Containers Loaded,648,US-Canada Border
2025-09-01,Metaline Falls,3025,Washington,Truck Containers Loaded,107,US-Canada Border
2025-09-01,Tecate,2505,California,Trucks,5183,US-Mexico Border
2025-09-01,Point Roberts,3017,Washington,Truck Containers Loaded,353,US-Canada Border
2025-09-01,Calexico,2503,California,Truck Containers Loaded,15,US-Mexico Border
2025-09-01,Limestone,0118,Maine,Truck Containers Loaded,110,US-Canada Border
2025-09-01,Rio Grande City,2307,Texas,Truck Containers Loaded,4334,US-Mexico Border
2025-09-01,Laurier,3016,Washington,Truck Containers Loaded,848,US-Canada Border
2025-09-01,Sault Sainte Marie,3803,Michigan,Trucks,2378,US-Canada Border
2025-09-01,Laredo,2304,Texas,Trucks,243120,US-Mexico Border
2025-09-01,Derby Line,0209,Vermont,Trucks,6775,US-Canada Border
2025-09-01,Sumas,3009,Washington,Trucks,10241,US-Canada Border
2025-09-01,Presidio,2403,Texas,Trucks,729,US-Mexico Border
2025-09-01,Portal,3403,North Dakota,Trucks,7775,US-Canada Border
2025-09-01,Santa Teresa,2408,New Mexico,Trucks,16296,US-Mexico Border
2025-09-01,Port Angeles,3007,Washington,Truck Containers Loaded,26,US-Canada Border
2025-09-01,Trout River,0715,New York,Trucks,1256,US-Canada Border
2025-09-01,San Luis,2608,Arizona,Trucks,3800,US-Mexico Border
2025-09-01,Douglas,2601,Arizona,Truck Containers Loaded,2164,US-Mexico Border
2025-09-01,Alexandria Bay,0708,New York,Trucks,14483,US-Canada Border
2025-09-01,Columbus,2406,New Mexico,Truck Containers Loaded,3531,US-Mexico Border
2025-09-01,Progreso,2309,Texas,Truck Containers Loaded,3466,US-Mexico Border
2025-09-01,Vanceboro,0105,Maine,Trucks,93,US-Canada Border
2025-09-01,Northgate,3406,North Dakota,Trucks,191,US-Canada Border
2025-09-01,Roma,2310,Texas,Trucks,4000,US-Mexico Border
2025-09-01,Sherwood,3414,North Dakota,Truck Containers Loaded,202,US-Canada Border
2025-09-01,Jackman,0104,Maine,Trucks,6126,US-Canada Border
2025-09-01,Sweetgrass,3310,Montana,Truck Containers Loaded,18456,US-Canada Border
2025-09-01,Detroit,3801,Michigan,Trucks,96952,US-Canada Border
